Date,Store,Category,Units Sold,Unit Price,Discount %,Revenue
2024-06-17,Chennai,Clothing,5.0,1125.92,5.0,5348.13
2025-12-21,Bangalore,Sports,8.0,2174.31,25.0,13045.84
2025-09-16,Delhi,Groceries,8.0,343.45,5.0,2610.23
2024-09-15,Mumbai,Sports,4.0,2050.53,0.0,8202.12
2025-09-16,Bangalore,Groceries,4.0,205.85,15.0,699.9
2024-09-17,Mumbai,Beauty,8.0,584.39,0.0,4675.13
2024-02-09,Mumbai,Home & Kitchen,5.0,1769.21,0.0,8846.03
2025-05-16,Delhi,Clothing,3.0,1615.69,0.0,4847.07
2025-04-09,Delhi,Electronics,7.0,9216.09,0.0,64512.66
2025-04-20,Chennai,Groceries,7.0,310.27,10.0,1954.73
2024-11-27,Mumbai,Clothing,3.0,1449.17,10.0,3912.76
2025-01-25,Chennai,Clothing,8.0,1023.2,0.0,8185.62
2025-08-16,Mumbai,Sports,4.0,1770.49,0.0,7081.94
2024-02-06,Bangalore,Groceries,7.0,456.25,0.0,3193.73
2025-09-04,Pune,Groceries,6.0,394.62,15.0,2012.57
2025-10-28,Bangalore,Groceries,9.0,420.07,0.0,3780.62
2025-02-17,Chennai,Groceries,6.0,284.12,0.0,1704.73
2025-04-16,Mumbai,Clothing,10.0,1170.68,10.0,10536.1
2024-08-24,Mumbai,Beauty,4.0,621.32,0.0,2485.27
2024-10-22,Delhi,Clothing,13.0,911.74,5.0,11260.04
2025-03-18,Pune,Beauty,10.0,626.41,10.0,5637.71
2024-05-12,Pune,Electronics,8.0,6395.38,5.0,48604.87
2025-09-27,Chennai,Home & Kitchen,11.0,1665.44,10.0,16487.88
2024-08-07,Mumbai,Home & Kitchen,4.0,1722.98,0.0,6891.91
2025-07-05,Mumbai,Home & Kitchen,4.0,1732.88,0.0,6931.52
2024-06-28,Delhi,Groceries,3.0,415.8,0.0,1247.4
2025-08-03,Mumbai,Electronics,5.0,7315.4,0.0,36577.02
2024-07-23,Pune,Groceries,17.0,343.81,0.0,5844.69
2024-05-13,Delhi,Clothing,5.0,1379.3,0.0,6896.51
2025-05-30,Delhi,Sports,4.0,2177.93,10.0,7840.53
2024-09-05,Pune,Home & Kitchen,6.0,1728.61,0.0,10371.68
2025-09-12,Chennai,Home & Kitchen,10.0,2483.21,15.0,21107.31
2025-08-02,Delhi,Clothing,12.0,1194.04,0.0,14328.46
2025-02-26,Delhi,Groceries,,482.66,10.0,4343.91
2025-02-01,Pune,Electronics,4.0,8284.8,20.0,26511.36
2025-11-17,Mumbai,Groceries,10.0,462.3,10.0,4160.74
2025-10-30,Mumbai,Groceries,12.0,350.75,10.0,3788.11
2024-03-18,Pune,Sports,6.0,2452.95,10.0,13245.94
2025-12-18,Mumbai,Electronics,8.0,6624.78,5.0,50348.35
2024-05-20,Mumbai,Beauty,8.0,674.15,0.0,5393.24
2024-08-30,Pune,Electronics,5.0,8062.02,5.0,38294.58
2024-08-09,Delhi,Groceries,6.0,367.58,5.0,2095.23
2025-12-15,Pune,Clothing,7.0,936.89,0.0,6558.26
2024-11-10,Mumbai,Beauty,10.0,669.76,0.0,6697.6
2024-03-03,Mumbai,Clothing,6.0,1242.26,15.0,6335.51
2025-02-18,Bangalore,Groceries,3.0,368.51,10.0,994.99
2024-04-12,Chennai,Beauty,9.0,699.23,20.0,5034.48
2024-03-14,Delhi,Groceries,7.0,228.59,15.0,1360.13
2025-06-03,Pune,Clothing,3.0,1357.63,5.0,3869.24
2025-09-10,Mumbai,Electronics,10.0,10470.2,25.0,78526.54
2024-08-18,Bangalore,Electronics,6.0,5912.81,0.0,35476.84
2024-10-28,Mumbai,Electronics,6.0,7084.37,20.0,34004.99
2024-08-20,Bangalore,Sports,3.0,2053.26,0.0,6159.78
2024-08-23,Mumbai,Electronics,6.0,8358.79,20.0,40122.18
2024-10-10,Mumbai,Home & Kitchen,8.0,1768.18,0.0,14145.46
2025-12-24,Delhi,Clothing,14.0,1324.48,0.0,18542.75
2025-06-24,Bangalore,Electronics,9.0,7871.6,15.0,60217.73
2025-12-03,Mumbai,Sports,13.0,1998.79,5.0,24685.01
2025-03-01,Delhi,Sports,11.0,1647.72,5.0,17218.69
2025-05-12,Bangalore,Groceries,10.0,203.05,5.0,1929.01
2025-12-24,Pune,Groceries,8.0,402.64,15.0,2737.96
2024-02-01,Chennai,Clothing,2.0,987.86,0.0,1975.73
2024-05-09,Mumbai,Beauty,5.0,658.05,0.0,3290.24
2025-08-13,Chennai,Sports,4.0,2560.18,25.0,7680.53
2025-09-17,Mumbai,Groceries,5.0,387.79,0.0,1938.95
2024-02-22,Mumbai,Groceries,5.0,424.04,15.0,1802.15
2025-05-19,Bangalore,Groceries,7.0,349.34,20.0,1956.33
2025-10-11,Mumbai,Groceries,6.0,364.87,0.0,2189.2
2025-10-10,Mumbai,Clothing,11.0,1176.57,15.0,11000.89
2024-05-14,Mumbai,Clothing,6.0,1008.06,15.0,5141.12
2025-08-12,Delhi,Electronics,6.0,8618.44,15.0,43954.02
2025-06-07,Pune,Home & Kitchen,6.0,2024.19,5.0,11537.86
2024-11-15,Bangalore,Groceries,9.0,237.82,0.0,2140.34
2024-08-03,Bangalore,Groceries,4.0,415.82,0.0,1663.26
2024-10-12,Mumbai,Groceries,8.0,384.52,10.0,2768.52
2024-07-18,Delhi,Home & Kitchen,6.0,1402.27,25.0,6310.22
2025-01-26,Bangalore,Clothing,6.0,830.33,10.0,4483.78
2024-06-09,Mumbai,Electronics,6.0,10271.73,5.0,58548.86
2024-09-10,Delhi,Beauty,2.0,597.82,5.0,1135.86
2024-09-10,Mumbai,Clothing,7.0,1026.61,5.0,6826.93
2024-02-16,Bangalore,Home & Kitchen,5.0,1742.29,25.0,6533.58
2024-07-20,Chennai,Electronics,5.0,8461.24,5.0,40190.88
2024-08-14,Mumbai,Home & Kitchen,7.0,1889.35,5.0,12564.16
2025-04-24,Bangalore,Clothing,6.0,1438.05,10.0,7765.48
2024-10-07,Mumbai,Home & Kitchen,7.0,1575.3,0.0,11027.11
2025-06-30,Mumbai,Beauty,6.0,820.86,0.0,4925.14
2025-07-04,Bangalore,Beauty,6.0,886.03,5.0,5050.38
2025-10-10,Pune,Groceries,9.0,339.52,0.0,3055.66
2024-12-14,Delhi,Home & Kitchen,7.0,1170.52,15.0,6964.58
2025-04-29,Bangalore,Groceries,8.0,365.72,15.0,2486.89
2024-08-28,Bangalore,Home & Kitchen,6.0,1361.45,0.0,8168.72
2025-01-18,Pune,Groceries,5.0,331.78,15.0,1410.05
2025-10-03,Bangalore,Groceries,5.0,261.91,0.0,1309.54
2024-10-09,Pune,Sports,9.0,1963.64,0.0,17672.72
2024-06-27,Chennai,Groceries,5.0,342.59,20.0,1370.37
2025-01-17,Mumbai,Clothing,5.0,849.02,5.0,4032.82
2024-02-12,Bangalore,Clothing,7.0,1593.62,0.0,11155.33
2025-03-07,Bangalore,Sports,6.0,2817.71,0.0,16906.28
2024-12-08,Pune,Groceries,13.0,361.51,10.0,4229.66
2025-05-06,Mumbai,Clothing,8.0,1053.53,0.0,8428.24
2025-12-15,Mumbai,Groceries,7.0,380.3,10.0,2395.88
2024-09-05,Chennai,Groceries,9.0,449.56,25.0,3034.54
2025-07-26,Mumbai,Beauty,6.0,805.44,0.0,4832.66
2024-06-13,Mumbai,Home & Kitchen,4.0,1068.96,5.0,4062.04
2025-06-11,Chennai,Electronics,7.0,8804.64,15.0,52387.64
2024-03-13,Delhi,Groceries,12.0,262.36,0.0,3148.26
2024-04-21,Mumbai,Clothing,10.0,808.33,25.0,6062.46
2025-01-06,Bangalore,Clothing,10.0,1059.45,20.0,8475.59
2025-01-23,Chennai,Beauty,8.0,810.42,10.0,5835.05
2025-07-29,Pune,Clothing,5.0,1224.01,10.0,5508.04
2024-09-08,Delhi,Groceries,9.0,268.27,15.0,2052.26
2024-02-07,Bangalore,Electronics,5.0,6528.73,5.0,31011.49
2024-01-08,Bangalore,Clothing,8.0,855.26,10.0,6157.89
2024-04-17,Mumbai,Electronics,7.0,9489.51,10.0,59783.93
2025-08-08,Delhi,Clothing,10.0,1234.47,10.0,11110.2
2024-05-22,Pune,Electronics,9.0,10910.25,0.0,98192.21
2025-10-15,Mumbai,Clothing,8.0,1321.04,0.0,10568.35
2024-08-21,Chennai,Sports,5.0,1942.67,5.0,9227.67
2025-05-08,Mumbai,Electronics,6.0,8753.35,10.0,47268.09
2025-02-16,Bangalore,Sports,5.0,1811.67,0.0,9058.36
2025-07-28,Pune,Groceries,9.0,283.27,10.0,2294.48
2025-07-25,Bangalore,Clothing,3.0,1875.0,5.0,5343.74
2024-03-15,Delhi,Clothing,11.0,1297.08,20.0,11414.28
2024-10-09,Delhi,Clothing,7.0,1376.7,0.0,9636.88
2024-09-21,Delhi,Home & Kitchen,7.0,1569.0,5.0,10433.88
2024-02-06,Chennai,Electronics,6.0,7698.85,0.0,46193.09
2025-04-15,Pune,Sports,7.0,1914.5,10.0,12061.36
2024-05-20,Mumbai,Electronics,5.0,7530.38,20.0,30121.54
2024-04-26,Bangalore,Electronics,7.0,9091.24,0.0,63638.71
2025-08-15,Bangalore,Groceries,2.0,466.2,0.0,932.41
2024-12-25,Mumbai,Electronics,10.0,11568.12,5.0,109897.16
2025-05-06,Delhi,Electronics,3.0,9550.42,10.0,25786.12
2024-10-30,Mumbai,Clothing,4.0,811.91,0.0,3247.63
2025-02-21,Bangalore,Groceries,5.0,151.88,5.0,721.45
2024-05-04,Delhi,Groceries,6.0,352.34,0.0,2114.02
2025-11-07,Chennai,Groceries,5.0,425.69,0.0,2128.44
2025-11-13,Pune,Electronics,9.0,7329.85,20.0,52774.95
2025-11-14,Pune,Home & Kitchen,10.0,1788.22,10.0,16094.02
2025-02-10,Bangalore,Sports,8.0,3361.48,0.0,26891.85
2025-11-20,Delhi,Clothing,9.0,1639.11,5.0,14014.35
2025-04-02,Bangalore,Electronics,7.0,8833.07,25.0,46373.6
2024-03-03,Mumbai,Groceries,8.0,322.69,0.0,2581.49
2024-09-20,Pune,Groceries,5.0,463.76,5.0,2202.88
2024-07-30,Pune,Clothing,8.0,1828.36,0.0,14626.9
2025-05-13,Delhi,Electronics,9.0,6855.99,25.0,46277.95
2024-11-27,Pune,Groceries,6.0,396.09,0.0,2376.56
2024-08-27,Pune,Groceries,6.0,330.02,10.0,1782.11
2024-05-07,Mumbai,Clothing,1.0,1201.06,5.0,1141.01
2024-02-07,Pune,Sports,5.0,2449.07,10.0,11020.8
2024-01-06,Mumbai,Electronics,10.0,11657.77,10.0,104919.97
2025-09-15,Chennai,Electronics,5.0,8114.16,5.0,38542.28
2025-12-16,Mumbai,Sports,3.0,3153.69,10.0,8514.95
2025-07-04,Mumbai,Home & Kitchen,7.0,925.34,10.0,5829.62
2025-04-14,Pune,Clothing,9.0,1239.35,10.0,10038.75
2025-02-02,Chennai,Clothing,8.0,1412.45,25.0,8474.71
2025-06-11,Bangalore,Clothing,4.0,851.67,15.0,2895.68
2024-09-18,Bangalore,Groceries,9.0,385.93,20.0,2778.71
2025-10-28,Mumbai,Beauty,9.0,573.31,10.0,4643.82
2024-09-26,Delhi,Electronics,11.0,8979.26,10.0,88894.69
2025-02-02,Delhi,Groceries,2.0,295.4,5.0,561.26
2024-07-28,Bangalore,Groceries,7.0,390.71,5.0,2598.23
2025-03-20,Delhi,Clothing,10.0,1375.33,0.0,13753.31
2024-04-21,Chennai,Home & Kitchen,9.0,1166.33,5.0,9972.15
2025-10-04,Mumbai,Groceries,7.0,223.71,5.0,1487.69
2024-10-22,Mumbai,Groceries,6.0,248.88,10.0,1343.95
2025-08-15,Chennai,Electronics,5.0,9101.29,0.0,45506.46
2024-05-29,Mumbai,Sports,6.0,1305.99,15.0,6660.53
2024-06-23,Bangalore,Clothing,5.0,1142.02,10.0,5139.07
2025-10-28,Mumbai,Clothing,9.0,1227.34,5.0,10493.72
2024-08-10,Pune,Clothing,3.0,1287.78,10.0,3477.01
2024-03-04,Chennai,Sports,4.0,2349.87,5.0,8929.51
2025-10-20,Mumbai,Groceries,13.0,266.43,5.0,3290.36
2025-12-10,Bangalore,Clothing,4.0,1579.08,0.0,6316.34
2024-10-25,Delhi,Home & Kitchen,7.0,1682.25,0.0,11775.75
2024-04-04,Pune,Sports,6.0,2201.23,0.0,13207.4
2024-06-11,Mumbai,Groceries,5.0,279.02,0.0,1395.1
2025-02-17,Mumbai,Electronics,6.0,6183.69,25.0,27826.59
2025-05-06,Pune,Electronics,7.0,6147.87,,40883.33
2024-05-22,Mumbai,Clothing,8.0,1233.06,15.0,8384.78
2025-07-03,Bangalore,Beauty,3.0,639.84,20.0,1535.62
2025-12-06,Chennai,Groceries,9.0,425.08,0.0,3825.71
2024-11-16,Bangalore,Electronics,9.0,5965.07,0.0,53685.64
2024-06-13,Bangalore,Clothing,6.0,1417.67,5.0,8080.71
2024-01-06,Delhi,Clothing,6.0,1202.69,5.0,6855.31
2024-12-26,Bangalore,Electronics,7.0,5490.46,0.0,38433.22
2024-04-22,Delhi,Beauty,6.0,551.67,5.0,3144.51
2024-01-22,Delhi,Groceries,3.0,293.34,5.0,836.02
2025-07-06,Bangalore,Electronics,7.0,6895.44,5.0,45854.69
2024-06-22,Mumbai,Beauty,5.0,734.91,5.0,3490.83
2025-11-26,Mumbai,Electronics,7.0,8085.51,5.0,53768.62
2025-09-08,Pune,Sports,2.0,1523.31,20.0,2437.29
2024-04-28,Chennai,Clothing,6.0,968.74,5.0,5521.84
2025-08-18,Bangalore,Clothing,12.0,1166.71,0.0,14000.54
2024-11-19,Delhi,Electronics,6.0,7809.01,0.0,46854.07
2024-03-27,Delhi,Electronics,2.0,7914.08,0.0,15828.16
2024-07-22,Chennai,Electronics,8.0,7905.09,5.0,60078.69
2024-07-31,Delhi,Groceries,10.0,353.63,20.0,2829.06
2025-04-26,Pune,Electronics,6.0,6650.82,10.0,35914.44
2024-12-12,Chennai,Home & Kitchen,10.0,2289.35,25.0,17170.13
2025-03-24,Pune,Clothing,6.0,1464.16,10.0,7906.45
2024-10-30,Delhi,Groceries,8.0,349.69,10.0,2517.79
2024-05-15,Mumbai,Groceries,4.0,245.65,0.0,982.59
2025-08-01,Delhi,Groceries,3.0,311.49,10.0,841.01
2024-09-21,Mumbai,Sports,8.0,2488.99,10.0,17920.76
2024-08-22,Bangalore,Electronics,2.0,6368.2,15.0,10825.94
2024-09-09,Pune,Clothing,5.0,1593.16,20.0,6372.65
2025-03-22,Chennai,Clothing,2.0,1513.57,15.0,2573.07
2025-09-05,Pune,Beauty,7.0,613.42,0.0,4293.93
2025-03-02,Chennai,Electronics,3.0,9825.28,5.0,28002.06
2024-08-19,Bangalore,Electronics,8.0,6995.73,10.0,50369.29
2025-11-17,Pune,Clothing,6.0,1434.67,5.0,8177.61
2025-09-16,Pune,Clothing,4.0,1134.55,0.0,4538.18
2025-09-05,Chennai,Home & Kitchen,9.0,1309.21,5.0,11193.78
2024-10-21,Pune,Sports,13.0,1501.71,0.0,19522.17
2024-08-01,Pune,Electronics,2.0,9446.22,20.0,15113.96
2025-09-20,Bangalore,Home & Kitchen,5.0,1709.76,15.0,7266.48
2025-10-20,Delhi,Electronics,10.0,6612.39,0.0,66123.9
2024-06-07,Delhi,Clothing,8.0,1244.34,5.0,9456.99
2024-02-02,Bangalore,Electronics,4.0,8425.2,5.0,32015.76
2024-04-07,Mumbai,Groceries,6.0,257.24,5.0,1466.28
2024-12-10,Chennai,Electronics,8.0,7927.03,0.0,63416.22
2025-08-06,Bangalore,Home & Kitchen,9.0,1788.82,10.0,14489.46
2024-08-06,Mumbai,Home & Kitchen,7.0,1992.48,15.0,11855.23
2024-02-27,Pune,Clothing,6.0,1146.27,10.0,6189.86
2025-12-19,Mumbai,Groceries,16.0,344.62,15.0,4686.82
2024-12-09,Delhi,Home & Kitchen,6.0,1600.09,10.0,8640.51
2024-01-30,Bangalore,Home & Kitchen,5.0,1688.99,10.0,7600.47
2025-06-22,Mumbai,Clothing,6.0,845.41,15.0,4311.6
2025-11-11,Mumbai,Electronics,9.0,9547.24,0.0,85925.12
2024-04-15,Mumbai,Electronics,8.0,6217.65,15.0,42280.04
2025-05-27,Pune,Electronics,5.0,8319.29,15.0,35356.97
2024-09-05,Pune,Groceries,5.0,452.07,10.0,2034.29
2025-11-06,Mumbai,Groceries,8.0,240.41,0.0,1923.27
2024-12-07,Pune,Groceries,7.0,320.2,5.0,2129.35
2025-03-07,Delhi,Sports,4.0,1728.63,5.0,6568.78
2024-12-15,Delhi,Groceries,11.0,291.68,10.0,2887.61
2025-04-07,Mumbai,Electronics,3.0,9801.74,5.0,27934.97
2024-11-05,Delhi,Clothing,11.0,1519.23,5.0,15875.95
2025-11-03,Mumbai,Clothing,7.0,1731.5,0.0,12120.49
2025-01-27,Pune,Electronics,8.0,7887.53,10.0,56790.19
2024-05-17,Pune,Electronics,11.0,8573.91,15.0,80166.04
2024-01-09,Mumbai,Clothing,8.0,1496.79,10.0,10776.88
2025-08-01,Mumbai,Groceries,2.0,214.73,5.0,407.99
2024-09-24,Mumbai,Sports,8.0,2335.16,15.0,15879.11
2024-10-15,Bangalore,Home & Kitchen,12.0,1708.12,0.0,20497.43
2025-05-08,Delhi,Sports,8.0,2875.02,10.0,20700.14
2025-04-28,Delhi,Groceries,8.0,334.4,5.0,2541.47
2025-06-20,Mumbai,Clothing,3.0,1029.35,10.0,2779.24
2025-03-18,Bangalore,Home & Kitchen,7.0,2012.95,25.0,10567.98
2025-02-20,Pune,Groceries,2.0,346.32,25.0,519.48
2024-03-08,Pune,Groceries,6.0,324.66,15.0,1655.77
2024-06-23,Delhi,Electronics,9.0,7744.74,0.0,69702.64
2025-09-04,Chennai,Home & Kitchen,8.0,2057.56,0.0,16460.44
2025-03-16,Chennai,Electronics,11.0,6133.67,10.0,60723.33
2025-07-09,Mumbai,Clothing,2.0,1175.96,10.0,2116.73
2024-01-11,Mumbai,Clothing,5.0,1433.79,20.0,5735.18
2025-05-18,Bangalore,Beauty,12.0,516.5,5.0,5888.07
2024-05-31,Mumbai,Beauty,11.0,662.89,15.0,6198.02
2025-12-07,Chennai,Clothing,6.0,830.06,10.0,4482.3
2024-01-07,Bangalore,Clothing,3.0,834.85,0.0,2504.56
2024-01-29,Delhi,Sports,6.0,3203.64,15.0,16338.58
2025-12-07,Delhi,Groceries,9.0,367.51,15.0,2811.43
2025-12-26,Bangalore,Groceries,8.0,345.02,15.0,2346.17
2024-08-24,Bangalore,Groceries,6.0,273.23,0.0,1639.38
2024-09-15,Mumbai,Beauty,7.0,686.49,0.0,4805.42
2024-05-16,Mumbai,Clothing,6.0,1136.36,5.0,6477.25
2024-11-12,Chennai,Electronics,6.0,8995.55,0.0,53973.32
2024-03-19,Pune,Sports,7.0,2277.65,10.0,14349.2
2025-11-17,Bangalore,Electronics,8.0,11425.83,25.0,68554.98
2025-10-08,Chennai,Electronics,7.0,5396.46,5.0,35886.47
2025-03-05,Mumbai,Clothing,10.0,1387.1,0.0,13871.01
2025-04-26,Chennai,Groceries,6.0,362.29,5.0,2065.05
2025-09-07,Pune,Sports,7.0,1585.53,20.0,8878.96
2025-06-23,Chennai,Clothing,6.0,1196.83,10.0,6462.88
2025-01-25,Pune,Sports,2.0,1874.48,10.0,3374.07
2024-06-17,Pune,Groceries,6.0,331.73,10.0,1791.36
2024-07-19,Delhi,Groceries,3.0,343.78,10.0,928.2
2024-01-23,Bangalore,Clothing,4.0,1252.84,0.0,5011.37
2025-09-25,Mumbai,Clothing,3.0,1119.43,10.0,3022.46
2024-02-04,Bangalore,Clothing,6.0,883.4,20.0,4240.33
2024-08-02,Delhi,Beauty,7.0,542.26,10.0,3416.21
2024-02-27,Delhi,Home & Kitchen,7.0,2135.69,15.0,12707.33
2025-11-20,Delhi,Sports,12.0,2221.45,0.0,26657.4
2024-08-26,Pune,Clothing,1.0,953.12,0.0,953.12
2025-02-13,Mumbai,Electronics,3.0,7331.38,0.0,21994.14
2025-07-03,Bangalore,Groceries,5.0,391.67,10.0,1762.51
2024-05-03,Delhi,Groceries,5.0,308.74,15.0,1312.14
2024-05-12,Pune,Electronics,5.0,6679.83,0.0,33399.13
2025-12-24,Chennai,Sports,6.0,2315.01,20.0,11112.07
2025-09-21,Pune,Beauty,4.0,880.73,5.0,3346.78
2024-06-10,Mumbai,Home & Kitchen,5.0,1202.22,5.0,5710.53
2025-01-11,Bangalore,Clothing,6.0,1436.78,15.0,7327.57
2024-06-25,Mumbai,Beauty,10.0,591.15,20.0,4729.2
2024-07-04,Mumbai,Electronics,10.0,8969.87,0.0,89698.68
2025-12-25,Delhi,Electronics,7.0,8322.15,5.0,55342.3
2025-08-02,Pune,Groceries,9.0,343.4,5.0,2936.04
2024-11-07,Delhi,Groceries,7.0,365.84,10.0,2304.78
2025-10-02,Delhi,Sports,10.0,2324.25,20.0,18593.99
2024-09-25,Delhi,Groceries,5.0,453.42,0.0,2267.09
2024-12-12,Delhi,Electronics,7.0,8943.04,15.0,53211.1
2024-03-27,Delhi,Clothing,5.0,1471.38,15.0,6253.39
2024-05-16,Pune,Groceries,6.0,329.31,5.0,1877.07
2024-12-02,Delhi,Groceries,4.0,211.88,10.0,762.77
2025-06-12,Chennai,Groceries,,461.41,25.0,2422.42
2024-08-12,Chennai,Electronics,2.0,7379.97,10.0,13283.95
2024-01-03,Bangalore,Electronics,8.0,6724.96,0.0,53799.66
2024-08-12,Delhi,Electronics,11.0,10261.86,0.0,112880.45
2025-08-29,Mumbai,Sports,4.0,2323.82,5.0,8830.51
2024-09-18,Bangalore,Groceries,4.0,325.76,0.0,1303.03
2025-09-09,Pune,Groceries,4.0,306.26,0.0,1225.04
2024-02-18,Mumbai,Electronics,2.0,7924.34,0.0,15848.69
2025-07-09,Pune,Electronics,5.0,8278.87,5.0,39324.65
2025-01-17,Chennai,Electronics,4.0,7352.09,5.0,27937.95
2024-11-17,Mumbai,Clothing,11.0,724.71,10.0,7174.67
2025-07-22,Bangalore,Groceries,6.0,200.12,15.0,1020.63
2025-01-05,Mumbai,Groceries,7.0,356.05,15.0,2118.51
2024-11-01,Mumbai,Home & Kitchen,12.0,2222.72,10.0,24005.36
2024-06-20,Mumbai,Electronics,4.0,10163.16,25.0,30489.49
2024-04-30,Delhi,Beauty,9.0,676.28,5.0,5782.21
2025-09-05,Delhi,Groceries,10.0,349.44,15.0,2970.2
2024-12-10,Mumbai,Clothing,6.0,933.59,5.0,5321.46
2024-01-07,Pune,Groceries,4.0,274.12,10.0,986.85
2025-11-04,Delhi,Clothing,8.0,1495.29,5.0,11364.24
2024-10-06,Delhi,Home & Kitchen,4.0,1646.38,5.0,6256.23
2025-04-15,Delhi,Electronics,1.0,6253.64,0.0,6253.64
2025-04-05,Chennai,Electronics,6.0,9301.2,5.0,53016.85
2025-11-07,Delhi,Sports,5.0,2405.62,0.0,12028.11
2024-02-01,Pune,Groceries,6.0,285.91,15.0,1458.14
2024-12-16,Mumbai,Sports,6.0,2226.21,10.0,12021.56
2024-12-07,Chennai,Groceries,10.0,250.88,0.0,2508.84
2024-02-20,Bangalore,Home & Kitchen,3.0,1938.51,5.0,5524.77
2025-06-23,Delhi,Groceries,7.0,345.1,0.0,2415.68
2024-12-27,Delhi,Groceries,7.0,433.48,10.0,2730.93
2025-10-14,Pune,Home & Kitchen,8.0,1534.86,0.0,12278.91
2025-03-02,Mumbai,Groceries,7.0,382.92,25.0,2010.34
2025-07-11,Pune,Electronics,4.0,10368.01,10.0,37324.82
2025-05-25,Pune,Clothing,4.0,1385.13,15.0,4709.45
2025-07-13,Pune,Groceries,6.0,368.86,5.0,2102.49
2024-11-24,Mumbai,Clothing,13.0,1171.78,25.0,11424.84
2025-04-12,Pune,Electronics,8.0,4463.09,0.0,35704.75
2025-08-07,Mumbai,Sports,6.0,2949.53,15.0,15042.61
2024-07-06,Bangalore,Home & Kitchen,6.0,1942.79,0.0,11656.77
2025-06-01,Chennai,Electronics,10.0,9572.01,10.0,86148.06
2025-11-26,Pune,Home & Kitchen,11.0,2088.83,25.0,17232.82
2024-07-30,Mumbai,Home & Kitchen,8.0,2064.66,5.0,15691.42
2025-03-31,Mumbai,Home & Kitchen,7.0,1609.33,0.0,11265.28
2024-03-17,Pune,Sports,2.0,1736.22,0.0,3472.43
2024-05-02,Delhi,Groceries,7.0,355.79,15.0,2116.93
2025-07-31,Mumbai,Beauty,8.0,583.47,5.0,4434.35
2024-12-10,Delhi,Clothing,2.0,1303.24,5.0,2476.15
2025-08-07,Mumbai,Home & Kitchen,7.0,1394.77,15.0,8298.85
2024-07-17,Chennai,Beauty,8.0,485.29,5.0,3688.21
2025-04-09,Chennai,Electronics,7.0,7635.19,10.0,48101.68
2024-04-18,Pune,Electronics,5.0,10064.62,5.0,47806.93
2024-12-15,Bangalore,Clothing,16.0,1185.26,15.0,16119.55
2024-07-10,Mumbai,Sports,6.0,2517.17,5.0,14347.88
2025-10-07,Pune,Groceries,14.0,222.35,10.0,2801.59
2025-02-23,Mumbai,Clothing,6.0,1021.79,10.0,5517.69
2025-12-28,Mumbai,Groceries,9.0,405.36,10.0,3283.45
2024-09-02,Bangalore,Beauty,3.0,829.4,0.0,2488.2
2025-10-25,Delhi,Groceries,9.0,303.22,15.0,2319.61
2025-10-21,Bangalore,Sports,7.0,1442.28,5.0,9591.16
2025-06-18,Delhi,Clothing,8.0,1212.67,10.0,8731.22
2025-04-21,Bangalore,Groceries,2.0,331.91,20.0,531.06
2025-10-27,Mumbai,Groceries,12.0,421.48,0.0,5057.81
2024-01-06,Pune,Home & Kitchen,6.0,1977.42,0.0,11864.51
2025-10-23,Pune,Groceries,13.0,290.96,10.0,3404.18
2024-08-20,Bangalore,Groceries,9.0,188.05,10.0,1523.21
2025-02-18,Pune,Clothing,6.0,934.41,25.0,4204.83
2024-06-20,Mumbai,Clothing,5.0,1227.29,5.0,5829.63
2025-10-15,Pune,Home & Kitchen,10.0,1678.32,0.0,16783.25
2024-01-22,Chennai,Clothing,5.0,1332.72,0.0,6663.59
2024-01-07,Chennai,Groceries,2.0,352.62,,634.72
2024-01-11,Bangalore,Home & Kitchen,4.0,1922.95,20.0,6153.44
2024-04-10,Mumbai,Home & Kitchen,8.0,2244.04,5.0,17054.7
2024-03-30,Mumbai,Clothing,6.0,637.06,0.0,3822.36
2024-09-02,Delhi,Electronics,4.0,10321.21,20.0,33027.88
2025-02-12,Mumbai,Groceries,3.0,270.02,10.0,729.04
2024-10-03,Bangalore,Clothing,6.0,1353.69,10.0,7309.94
2025-11-11,Bangalore,Clothing,10.0,990.62,10.0,8915.58
2024-09-29,Bangalore,Beauty,9.0,460.29,5.0,3935.48
2024-04-27,Mumbai,Home & Kitchen,6.0,1857.28,20.0,8914.92
2025-09-21,Delhi,Clothing,5.0,1289.04,0.0,6445.18
2024-10-26,Mumbai,Electronics,13.0,6412.78,25.0,62524.57
2025-03-06,Pune,Electronics,4.0,8559.73,5.0,32526.97
2025-12-01,Mumbai,Sports,9.0,1957.12,0.0,17614.07
2024-11-30,Bangalore,Electronics,9.0,8134.21,5.0,69547.49
2025-09-11,Pune,Clothing,,1618.29,0.0,16182.92
2024-11-01,Pune,Sports,10.0,1917.51,15.0,16298.84
2025-08-12,Pune,Electronics,8.0,11373.89,0.0,90991.15
2024-06-29,Chennai,Electronics,6.0,10197.57,0.0,61185.44
2024-04-08,Delhi,Home & Kitchen,6.0,2060.13,0.0,12360.78
2025-09-28,Delhi,Beauty,7.0,774.53,0.0,5421.74
2025-01-08,Bangalore,Electronics,7.0,9453.33,15.0,56247.3
2024-08-23,Bangalore,Electronics,8.0,9075.64,10.0,65344.63
2024-05-21,Pune,Beauty,8.0,545.98,10.0,3931.03
2025-10-29,Delhi,Groceries,8.0,274.33,10.0,1975.19
