Date,Store,Category,Units Sold,Unit Price,Discount %,Revenue,Month,MonthName,Quarter,Weekday
2024-08-17,Bangalore,Electronics,7.0,5540.0,0.0,38780.0,8,Aug,3,Saturday
2025-08-05,Mumbai,Beauty,4.0,871.62,20.0,2789.18,8,Aug,3,Tuesday
2024-07-17,Delhi,Groceries,3.0,448.73,0.0,1346.19,7,Jul,3,Wednesday
2025-02-08,Pune,Clothing,5.0,1013.68,10.0,4561.56,2,Feb,1,Saturday
2025-07-25,Mumbai,Electronics,9.0,10446.67,0.0,94020.03,7,Jul,3,Friday
2025-08-25,Mumbai,Clothing,6.0,1210.13,15.0,6171.66,8,Aug,3,Monday
2025-05-26,Bangalore,Electronics,5.0,11062.12,0.0,55310.6,5,May,2,Monday
2025-01-18,Mumbai,Electronics,6.0,7375.54,10.0,39827.92,1,Jan,1,Saturday
2024-01-08,Delhi,Groceries,7.0,445.9,0.0,3121.3,1,Jan,1,Monday
2024-02-04,Mumbai,Electronics,8.0,9564.81,25.0,57388.86,2,Feb,1,Sunday
2025-11-13,Bangalore,Groceries,9.0,312.31,15.0,2389.17,11,Nov,4,Thursday
2024-09-09,Mumbai,Electronics,8.0,8097.96,5.0,61544.5,9,Sep,3,Monday
2024-02-28,Chennai,Electronics,7.0,4761.29,0.0,33329.03,2,Feb,1,Wednesday
2025-03-26,Mumbai,Clothing,2.0,1087.57,0.0,2175.14,3,Mar,1,Wednesday
2024-06-17,Delhi,Electronics,1.0,9088.14,25.0,6816.1,6,Jun,2,Monday
2025-11-23,Mumbai,Clothing,7.0,1012.76,5.0,6734.85,11,Nov,4,Sunday
2024-11-30,Bangalore,Clothing,10.0,1073.0,0.0,10730.0,11,Nov,4,Saturday
2025-02-02,Bangalore,Electronics,4.0,6592.51,0.0,26370.04,2,Feb,1,Sunday
2024-01-11,Mumbai,Electronics,6.0,8853.99,15.0,45155.35,1,Jan,1,Thursday
2025-06-12,Mumbai,Beauty,11.0,536.23,5.0,5603.6,6,Jun,2,Thursday
2024-02-18,Mumbai,Home & Kitchen,5.0,1656.69,5.0,7869.28,2,Feb,1,Sunday
2025-07-26,Delhi,Electronics,5.0,9426.07,0.0,47130.35,7,Jul,3,Saturday
2025-07-23,Delhi,Clothing,6.0,806.45,10.0,4354.83,7,Jul,3,Wednesday
2025-03-20,Chennai,Home & Kitchen,5.0,1705.56,0.0,8527.8,3,Mar,1,Thursday
2025-04-12,Chennai,Groceries,9.0,318.44,10.0,2579.36,4,Apr,2,Saturday
2024-03-11,Mumbai,Clothing,5.0,1228.66,5.0,5836.14,3,Mar,1,Monday
2024-09-20,Chennai,Sports,1.0,2716.1,10.0,2444.49,9,Sep,3,Friday
2024-04-01,Delhi,Groceries,5.0,404.43,15.0,1718.83,4,Apr,2,Monday
2024-09-06,Bangalore,Clothing,6.0,1299.64,20.0,6238.27,9,Sep,3,Friday
2025-02-10,Delhi,Beauty,6.0,862.61,5.0,4916.88,2,Feb,1,Monday
2024-11-08,Chennai,Groceries,11.0,320.17,25.0,2641.4,11,Nov,4,Friday
2025-12-11,Bangalore,Electronics,7.0,9294.33,0.0,65060.31,12,Dec,4,Thursday
2024-10-14,Mumbai,Electronics,9.0,10563.52,10.0,85564.51,10,Oct,4,Monday
2024-06-10,Bangalore,Electronics,3.0,10717.09,0.0,32151.27,6,Jun,2,Monday
2024-02-25,Chennai,Clothing,8.0,1408.75,5.0,10706.5,2,Feb,1,Sunday
2024-11-10,Chennai,Clothing,9.0,1061.47,20.0,7642.58,11,Nov,4,Sunday
2025-10-20,Mumbai,Electronics,7.0,6304.69,15.0,37512.91,10,Oct,4,Monday
2025-06-03,Delhi,Groceries,5.0,277.92,5.0,1320.12,6,Jun,2,Tuesday
2024-01-25,Mumbai,Home & Kitchen,5.0,1858.8,20.0,7435.2,1,Jan,1,Thursday
2024-09-04,Chennai,Beauty,8.0,606.61,5.0,4610.24,9,Sep,3,Wednesday
2025-09-22,Mumbai,Home & Kitchen,6.0,2395.4,20.0,11497.92,9,Sep,3,Monday
2024-10-03,Mumbai,Groceries,9.0,338.89,20.0,2440.01,10,Oct,4,Thursday
2025-04-11,Delhi,Clothing,6.0,1575.23,5.0,8978.81,4,Apr,2,Friday
2025-07-01,Delhi,Groceries,3.0,379.6,10.0,1024.92,7,Jul,3,Tuesday
2025-05-01,Delhi,Sports,7.0,2387.15,20.0,13368.04,5,May,2,Thursday
2025-03-26,Mumbai,Sports,7.0,2242.2,10.0,14125.86,3,Mar,1,Wednesday
2025-04-18,Pune,Electronics,11.0,4290.79,5.0,44838.76,4,Apr,2,Friday
2024-05-25,Pune,Home & Kitchen,3.0,1384.04,10.0,3736.91,5,May,2,Saturday
2025-05-26,Delhi,Electronics,3.0,8811.98,5.0,25114.14,5,May,2,Monday
2025-01-28,Chennai,Clothing,7.0,1528.71,0.0,10700.97,1,Jan,1,Tuesday
2024-07-17,Pune,Groceries,4.0,382.12,0.0,1528.48,7,Jul,3,Wednesday
2025-10-13,Pune,Sports,10.0,2359.67,25.0,17697.53,10,Oct,4,Monday
2024-10-31,Bangalore,Home & Kitchen,7.0,1647.64,10.0,10380.13,10,Oct,4,Thursday
2025-03-08,Delhi,Electronics,7.0,10253.88,5.0,68188.3,3,Mar,1,Saturday
2025-10-30,Mumbai,Clothing,5.0,1161.84,20.0,4647.36,10,Oct,4,Thursday
2025-07-15,Chennai,Groceries,6.0,344.87,25.0,1551.92,7,Jul,3,Tuesday
2025-11-28,Mumbai,Beauty,6.0,485.27,15.0,2474.88,11,Nov,4,Friday
2025-04-09,Chennai,Beauty,5.0,572.13,25.0,2145.49,4,Apr,2,Wednesday
2025-06-10,Bangalore,Beauty,4.0,795.39,5.0,3022.48,6,Jun,2,Tuesday
2024-10-16,Pune,Groceries,6.0,341.73,20.0,1640.3,10,Oct,4,Wednesday
2025-03-19,Mumbai,Home & Kitchen,7.0,1781.43,5.0,11846.51,3,Mar,1,Wednesday
2025-09-20,Delhi,Electronics,8.0,6536.39,10.0,47062.01,9,Sep,3,Saturday
2025-05-04,Bangalore,Groceries,10.0,263.63,10.0,2372.67,5,May,2,Sunday
2025-03-17,Pune,Home & Kitchen,4.0,1514.29,20.0,4845.73,3,Mar,1,Monday
2024-01-05,Mumbai,Groceries,5.0,320.95,5.0,1524.51,1,Jan,1,Friday
2025-03-06,Chennai,Groceries,7.0,507.32,0.0,3551.24,3,Mar,1,Thursday
2025-01-29,Bangalore,Beauty,5.0,965.12,10.0,4343.04,1,Jan,1,Wednesday
2024-02-12,Delhi,Clothing,3.0,1312.14,10.0,3542.78,2,Feb,1,Monday
2025-10-16,Mumbai,Clothing,11.0,1155.0,10.0,11434.5,10,Oct,4,Thursday
2025-11-23,Bangalore,Electronics,6.0,6814.14,20.0,32707.87,11,Nov,4,Sunday
2025-11-07,Bangalore,Groceries,7.0,293.78,25.0,1542.34,11,Nov,4,Friday
2025-06-22,Bangalore,Groceries,5.0,351.21,25.0,1317.04,6,Jun,2,Sunday
2025-12-18,Bangalore,Beauty,10.0,775.62,20.0,6204.96,12,Dec,4,Thursday
2024-10-31,Mumbai,Beauty,7.0,826.48,20.0,4628.29,10,Oct,4,Thursday
2024-08-12,Chennai,Groceries,4.0,409.29,5.0,1555.3,8,Aug,3,Monday
2024-05-31,Mumbai,Home & Kitchen,4.0,1902.81,25.0,5708.43,5,May,2,Friday
2024-06-27,Mumbai,Groceries,7.0,336.27,0.0,2353.89,6,Jun,2,Thursday
2024-01-18,Mumbai,Electronics,5.0,7504.98,10.0,33772.41,1,Jan,1,Thursday
2024-08-21,Delhi,Home & Kitchen,6.0,1420.58,0.0,8523.48,8,Aug,3,Wednesday
2024-12-05,Chennai,Beauty,9.0,771.44,20.0,5554.37,12,Dec,4,Thursday
2025-05-27,Chennai,Beauty,7.0,497.91,0.0,3485.37,5,May,2,Tuesday
2024-10-01,Bangalore,Clothing,11.0,1072.41,10.0,10616.86,10,Oct,4,Tuesday
2025-06-21,Mumbai,Beauty,6.0,752.6,10.0,4064.04,6,Jun,2,Saturday
2024-11-18,Mumbai,Beauty,13.0,558.73,0.0,7263.49,11,Nov,4,Monday
2025-11-10,Bangalore,Beauty,8.0,729.61,5.0,5545.04,11,Nov,4,Monday
2025-05-06,Mumbai,Groceries,4.0,320.79,10.0,1154.84,5,May,2,Tuesday
2025-08-13,Mumbai,Electronics,6.0,8475.77,0.0,50854.62,8,Aug,3,Wednesday
2025-03-12,Chennai,Sports,6.0,2580.12,0.0,15480.72,3,Mar,1,Wednesday
2024-12-21,Pune,Clothing,6.0,1076.64,20.0,5167.87,12,Dec,4,Saturday
2025-05-14,Pune,Groceries,4.0,360.62,5.0,1370.36,5,May,2,Wednesday
2024-06-10,Bangalore,Home & Kitchen,6.0,1695.67,15.0,8647.92,6,Jun,2,Monday
2024-02-18,Mumbai,Sports,2.0,1849.35,5.0,3513.76,2,Feb,1,Sunday
2024-08-26,Chennai,Beauty,9.0,768.17,15.0,5876.5,8,Aug,3,Monday
2024-06-15,Mumbai,Groceries,6.0,384.92,5.0,2194.04,6,Jun,2,Saturday
2024-07-23,Bangalore,Beauty,4.0,554.29,15.0,1884.59,7,Jul,3,Tuesday
2025-08-17,Chennai,Beauty,8.0,789.99,0.0,6319.92,8,Aug,3,Sunday
2025-02-09,Bangalore,Electronics,7.0,5941.52,0.0,41590.64,2,Feb,1,Sunday
2025-10-22,Mumbai,Groceries,7.0,329.5,5.0,2191.17,10,Oct,4,Wednesday
2025-10-04,Delhi,Clothing,8.0,1139.6,5.0,8660.96,10,Oct,4,Saturday
2025-03-08,Bangalore,Home & Kitchen,9.0,2073.3,0.0,18659.7,3,Mar,1,Saturday
2024-12-07,Delhi,Clothing,5.0,1281.91,10.0,5768.6,12,Dec,4,Saturday
2024-04-03,Pune,Beauty,7.0,509.13,25.0,2672.93,4,Apr,2,Wednesday
2025-03-30,Pune,Electronics,6.0,7094.71,10.0,38311.43,3,Mar,1,Sunday
2025-02-09,Mumbai,Clothing,6.0,1268.11,15.0,6467.36,2,Feb,1,Sunday
2025-10-22,Delhi,Beauty,10.0,676.51,10.0,6088.59,10,Oct,4,Wednesday
2024-08-07,Bangalore,Beauty,6.0,708.26,10.0,3824.6,8,Aug,3,Wednesday
2024-12-11,Delhi,Home & Kitchen,7.0,1781.5,20.0,9976.4,12,Dec,4,Wednesday
2024-05-17,Chennai,Sports,5.0,2563.03,0.0,12815.15,5,May,2,Friday
2024-01-29,Pune,Beauty,8.0,688.0,10.0,4953.6,1,Jan,1,Monday
2024-08-03,Delhi,Groceries,9.0,409.2,5.0,3498.66,8,Aug,3,Saturday
2024-01-16,Bangalore,Clothing,5.0,1148.04,0.0,5740.2,1,Jan,1,Tuesday
2024-08-15,Pune,Electronics,5.0,6636.56,5.0,31523.66,8,Aug,3,Thursday
2024-09-05,Chennai,Groceries,6.0,283.21,5.0,1614.3,9,Sep,3,Thursday
2024-08-09,Delhi,Home & Kitchen,6.0,2524.79,25.0,11361.56,8,Aug,3,Friday
2025-05-13,Bangalore,Sports,6.0,2456.47,5.0,14001.88,5,May,2,Tuesday
2024-10-05,Delhi,Groceries,7.0,299.03,0.0,2093.21,10,Oct,4,Saturday
2024-04-18,Chennai,Beauty,8.0,715.84,0.0,5726.72,4,Apr,2,Thursday
2024-10-19,Chennai,Home & Kitchen,5.0,1242.75,0.0,6213.75,10,Oct,4,Saturday
2024-08-14,Delhi,Electronics,8.0,5493.81,0.0,43950.48,8,Aug,3,Wednesday
2025-05-11,Mumbai,Beauty,6.0,664.75,15.0,3390.22,5,May,2,Sunday
2025-03-15,Chennai,Home & Kitchen,4.0,1561.66,10.0,5621.98,3,Mar,1,Saturday
2024-03-12,Pune,Sports,7.0,2708.67,5.0,18012.66,3,Mar,1,Tuesday
2024-10-30,Mumbai,Home & Kitchen,9.0,1341.48,0.0,12073.32,10,Oct,4,Wednesday
2025-08-12,Bangalore,Clothing,8.0,1348.12,5.0,10245.71,8,Aug,3,Tuesday
2025-05-21,Bangalore,Electronics,9.0,11107.98,10.0,89974.64,5,May,2,Wednesday
2025-09-17,Pune,Home & Kitchen,4.0,1457.95,5.0,5540.21,9,Sep,3,Wednesday
2024-10-08,Pune,Electronics,7.0,6935.46,15.0,41265.99,10,Oct,4,Tuesday
2025-10-07,Bangalore,Beauty,9.0,504.05,15.0,3855.98,10,Oct,4,Tuesday
2024-10-22,Bangalore,Electronics,10.0,8404.18,0.0,84041.8,10,Oct,4,Tuesday
2024-09-08,Chennai,Electronics,3.0,9347.2,0.0,28041.6,9,Sep,3,Sunday
2024-07-07,Bangalore,Groceries,4.0,351.11,0.0,1404.44,7,Jul,3,Sunday
2025-02-08,Chennai,Home & Kitchen,9.0,1896.86,0.0,17071.74,2,Feb,1,Saturday
2024-08-19,Delhi,Groceries,10.0,346.13,10.0,3115.17,8,Aug,3,Monday
2024-08-23,Mumbai,Groceries,10.0,435.5,5.0,4137.25,8,Aug,3,Friday
2025-12-23,Delhi,Home & Kitchen,14.0,2304.07,0.0,32256.98,12,Dec,4,Tuesday
2025-11-07,Delhi,Home & Kitchen,10.0,1954.2,0.0,19542.0,11,Nov,4,Friday
2025-07-01,Mumbai,Home & Kitchen,7.0,1580.68,5.0,10511.52,7,Jul,3,Tuesday
2025-05-15,Mumbai,Electronics,4.0,8687.01,5.0,33010.64,5,May,2,Thursday
2024-07-05,Pune,Electronics,2.0,6352.29,25.0,9528.44,7,Jul,3,Friday
2025-11-16,Mumbai,Home & Kitchen,11.0,1744.99,5.0,18235.15,11,Nov,4,Sunday
2024-10-30,Chennai,Groceries,6.0,398.69,10.0,2152.93,10,Oct,4,Wednesday
2025-12-26,Mumbai,Electronics,11.0,7333.97,0.0,80673.67,12,Dec,4,Friday
2025-12-20,Delhi,Groceries,6.0,366.28,0.0,2197.68,12,Dec,4,Saturday
2025-08-22,Mumbai,Groceries,5.0,303.34,5.0,1440.86,8,Aug,3,Friday
2024-10-07,Delhi,Clothing,3.0,1249.74,10.0,3374.3,10,Oct,4,Monday
2025-11-30,Pune,Clothing,9.0,995.2,0.0,8956.8,11,Nov,4,Sunday
2025-12-30,Delhi,Groceries,5.0,363.5,0.0,1817.5,12,Dec,4,Tuesday
2024-11-03,Delhi,Clothing,9.0,984.94,25.0,6648.35,11,Nov,4,Sunday
2024-12-31,Mumbai,Electronics,10.0,10569.45,0.0,105694.5,12,Dec,4,Tuesday
2024-06-16,Mumbai,Groceries,9.0,396.89,10.0,3214.81,6,Jun,2,Sunday
2025-03-30,Pune,Beauty,12.0,568.36,5.0,6479.3,3,Mar,1,Sunday
2024-02-01,Mumbai,Beauty,7.0,571.28,5.0,3799.01,2,Feb,1,Thursday
2024-03-13,Mumbai,Groceries,11.0,440.48,10.0,4360.75,3,Mar,1,Wednesday
2024-12-28,Pune,Groceries,10.0,260.75,5.0,2477.12,12,Dec,4,Saturday
2025-03-25,Mumbai,Beauty,7.0,592.97,10.0,3735.71,3,Mar,1,Tuesday
2024-09-21,Mumbai,Electronics,4.0,8361.73,5.0,31774.57,9,Sep,3,Saturday
2024-09-25,Bangalore,Groceries,1.0,383.89,20.0,307.11,9,Sep,3,Wednesday
2025-02-14,Chennai,Electronics,3.0,9284.92,10.0,25069.28,2,Feb,1,Friday
2025-05-23,Pune,Groceries,9.0,217.01,0.0,1953.09,5,May,2,Friday
2025-12-17,Bangalore,Electronics,9.0,10124.59,5.0,86565.24,12,Dec,4,Wednesday
2025-03-09,Delhi,Clothing,5.0,750.07,10.0,3375.32,3,Mar,1,Sunday
2025-07-02,Delhi,Clothing,8.0,1514.5,0.0,12116.0,7,Jul,3,Wednesday
2025-01-19,Delhi,Groceries,5.0,362.18,0.0,1810.9,1,Jan,1,Sunday
2025-07-14,Mumbai,Groceries,5.0,391.74,5.0,1860.76,7,Jul,3,Monday
2024-12-27,Bangalore,Beauty,7.0,522.16,0.0,3655.12,12,Dec,4,Friday
2025-04-10,Bangalore,Clothing,5.0,1181.3,25.0,4429.88,4,Apr,2,Thursday
2025-04-29,Mumbai,Groceries,5.0,320.22,5.0,1521.04,4,Apr,2,Tuesday
2024-10-31,Mumbai,Clothing,4.0,1239.53,15.0,4214.4,10,Oct,4,Thursday
2024-03-24,Chennai,Clothing,3.0,1498.97,20.0,3597.53,3,Mar,1,Sunday
2025-05-19,Mumbai,Electronics,9.0,10519.36,10.0,85206.82,5,May,2,Monday
2024-12-29,Mumbai,Clothing,8.0,1097.0,10.0,7898.4,12,Dec,4,Sunday
2025-12-30,Mumbai,Clothing,7.0,1216.44,0.0,8515.08,12,Dec,4,Tuesday
2024-03-23,Mumbai,Beauty,5.0,956.49,10.0,4304.2,3,Mar,1,Saturday
2024-01-21,Mumbai,Clothing,10.0,885.61,5.0,8413.3,1,Jan,1,Sunday
2024-05-03,Delhi,Beauty,4.0,607.17,0.0,2428.68,5,May,2,Friday
2024-07-27,Bangalore,Clothing,4.0,1004.0,0.0,4016.0,7,Jul,3,Saturday
2025-11-04,Mumbai,Electronics,11.0,9020.45,0.0,99224.95,11,Nov,4,Tuesday
2025-10-20,Delhi,Clothing,10.0,1418.81,15.0,12059.88,10,Oct,4,Monday
2025-07-12,Bangalore,Beauty,3.0,858.33,15.0,2188.74,7,Jul,3,Saturday
2025-06-26,Delhi,Sports,3.0,1863.96,15.0,4753.1,6,Jun,2,Thursday
2025-09-22,Mumbai,Clothing,1.0,1350.92,5.0,1283.37,9,Sep,3,Monday
2024-04-18,Delhi,Beauty,10.0,520.83,0.0,5208.3,4,Apr,2,Thursday
2024-03-26,Pune,Groceries,1.0,292.63,20.0,234.1,3,Mar,1,Tuesday
2025-06-16,Delhi,Home & Kitchen,3.0,1790.97,20.0,4298.33,6,Jun,2,Monday
2025-02-07,Bangalore,Clothing,5.0,924.41,15.0,3928.74,2,Feb,1,Friday
2024-01-05,Pune,Electronics,9.0,8354.03,10.0,67667.64,1,Jan,1,Friday
2024-10-23,Delhi,Groceries,12.0,454.33,5.0,5179.36,10,Oct,4,Wednesday
2024-08-15,Bangalore,Home & Kitchen,6.0,1653.12,0.0,9918.72,8,Aug,3,Thursday
2024-05-18,Pune,Electronics,3.0,8285.09,20.0,19884.22,5,May,2,Saturday
2024-06-06,Mumbai,Clothing,2.0,1045.17,0.0,2090.34,6,Jun,2,Thursday
2024-08-07,Pune,Clothing,7.0,1540.62,5.0,10245.12,8,Aug,3,Wednesday
2024-08-05,Pune,Beauty,6.0,706.95,5.0,4029.62,8,Aug,3,Monday
2024-11-22,Bangalore,Home & Kitchen,9.0,1610.97,0.0,14498.73,11,Nov,4,Friday
2025-09-22,Pune,Electronics,10.0,8397.26,0.0,83972.6,9,Sep,3,Monday
2025-09-11,Chennai,Groceries,5.0,318.78,20.0,1275.12,9,Sep,3,Thursday
2025-07-22,Chennai,Clothing,5.0,1327.79,10.0,5975.06,7,Jul,3,Tuesday
2024-07-11,Mumbai,Electronics,6.0,10037.29,10.0,54201.37,7,Jul,3,Thursday
2024-09-19,Mumbai,Groceries,6.0,380.23,20.0,1825.1,9,Sep,3,Thursday
2025-05-12,Mumbai,Groceries,5.0,235.84,0.0,1179.2,5,May,2,Monday
2024-03-14,Mumbai,Groceries,10.0,391.34,15.0,3326.39,3,Mar,1,Thursday
2024-06-19,Chennai,Electronics,8.0,8523.25,0.0,68186.0,6,Jun,2,Wednesday
2025-05-15,Mumbai,Groceries,3.0,348.49,5.0,993.2,5,May,2,Thursday
2025-02-05,Delhi,Groceries,6.0,298.13,20.0,1431.02,2,Feb,1,Wednesday
2024-05-13,Delhi,Electronics,5.0,7564.11,25.0,28365.41,5,May,2,Monday
2025-08-16,Delhi,Clothing,3.0,1290.44,10.0,3484.19,8,Aug,3,Saturday
2025-03-09,Chennai,Home & Kitchen,1.0,1714.69,0.0,1714.69,3,Mar,1,Sunday
2025-07-08,Pune,Sports,6.0,1306.51,10.0,7055.15,7,Jul,3,Tuesday
2025-04-13,Delhi,Sports,7.0,1711.88,10.0,10784.84,4,Apr,2,Sunday
2025-03-27,Bangalore,Home & Kitchen,10.0,1654.84,10.0,14893.56,3,Mar,1,Thursday
2025-12-29,Bangalore,Sports,6.0,1426.87,0.0,8561.22,12,Dec,4,Monday
2025-05-31,Bangalore,Electronics,4.0,10883.64,25.0,32650.92,5,May,2,Saturday
2025-03-28,Pune,Groceries,1.0,322.17,0.0,322.17,3,Mar,1,Friday
2025-04-25,Mumbai,Sports,9.0,2232.62,5.0,19088.9,4,Apr,2,Friday
2025-07-17,Mumbai,Electronics,1.0,9383.08,0.0,9383.08,7,Jul,3,Thursday
2025-02-23,Delhi,Beauty,1.0,581.71,0.0,581.71,2,Feb,1,Sunday
2024-05-30,Mumbai,Groceries,9.0,387.09,15.0,2961.24,5,May,2,Thursday
2024-07-05,Bangalore,Groceries,7.0,304.8,20.0,1706.88,7,Jul,3,Friday
2025-02-06,Bangalore,Clothing,6.0,1235.69,0.0,7414.14,2,Feb,1,Thursday
2024-01-19,Chennai,Electronics,3.0,10308.42,10.0,27832.73,1,Jan,1,Friday
2025-06-14,Delhi,Electronics,5.0,9951.46,5.0,47269.43,6,Jun,2,Saturday
2025-01-25,Delhi,Electronics,12.0,7335.51,0.0,88026.12,1,Jan,1,Saturday
2024-05-07,Pune,Groceries,7.0,236.94,5.0,1575.65,5,May,2,Tuesday
2025-08-22,Delhi,Clothing,7.0,1378.01,15.0,8199.16,8,Aug,3,Friday
2025-03-29,Mumbai,Groceries,8.0,484.85,10.0,3490.92,3,Mar,1,Saturday
2025-03-20,Mumbai,Groceries,8.0,449.58,0.0,3596.64,3,Mar,1,Thursday
2025-08-08,Mumbai,Beauty,6.0,776.4,15.0,3959.64,8,Aug,3,Friday
2025-08-26,Chennai,Groceries,8.0,283.7,0.0,2269.6,8,Aug,3,Tuesday
2024-05-17,Pune,Sports,6.0,2404.61,10.0,12984.89,5,May,2,Friday
2024-07-11,Delhi,Groceries,6.0,448.18,10.0,2420.17,7,Jul,3,Thursday
2024-05-08,Bangalore,Clothing,4.0,1245.85,0.0,4983.4,5,May,2,Wednesday
2024-01-26,Pune,Groceries,5.0,493.48,0.0,2467.4,1,Jan,1,Friday
2024-01-22,Chennai,Clothing,4.0,1330.07,0.0,5320.28,1,Jan,1,Monday
2025-01-29,Chennai,Home & Kitchen,4.0,1829.5,0.0,7318.0,1,Jan,1,Wednesday
2024-12-11,Delhi,Electronics,7.0,6169.63,5.0,41028.04,12,Dec,4,Wednesday
2025-01-08,Mumbai,Sports,6.0,2036.08,0.0,12216.48,1,Jan,1,Wednesday
2025-03-20,Mumbai,Electronics,10.0,9073.19,0.0,90731.9,3,Mar,1,Thursday
2025-02-06,Delhi,Groceries,7.0,377.46,5.0,2510.11,2,Feb,1,Thursday
2025-04-05,Chennai,Sports,5.0,1643.02,10.0,7393.59,4,Apr,2,Saturday
2025-11-10,Pune,Beauty,11.0,451.65,15.0,4222.93,11,Nov,4,Monday
2024-04-27,Delhi,Beauty,9.0,482.38,0.0,4341.42,4,Apr,2,Saturday
2025-11-21,Delhi,Clothing,11.0,1291.61,5.0,13497.32,11,Nov,4,Friday
2025-05-15,Delhi,Groceries,3.0,460.03,10.0,1242.08,5,May,2,Thursday
2024-07-21,Pune,Beauty,9.0,733.03,5.0,6267.41,7,Jul,3,Sunday
2025-12-14,Mumbai,Beauty,8.0,485.41,10.0,3494.95,12,Dec,4,Sunday
2025-07-26,Mumbai,Groceries,6.0,489.03,10.0,2640.76,7,Jul,3,Saturday
2025-04-24,Pune,Home & Kitchen,9.0,1444.41,10.0,11699.72,4,Apr,2,Thursday
2025-07-01,Bangalore,Groceries,4.0,272.18,5.0,1034.28,7,Jul,3,Tuesday
2025-12-01,Bangalore,Clothing,10.0,1416.62,0.0,14166.2,12,Dec,4,Monday
2025-05-26,Bangalore,Groceries,5.0,296.89,0.0,1484.45,5,May,2,Monday
2025-02-22,Chennai,Groceries,4.0,324.2,0.0,1296.8,2,Feb,1,Saturday
2024-08-24,Delhi,Sports,8.0,2013.64,10.0,14498.21,8,Aug,3,Saturday
2025-02-13,Pune,Beauty,7.0,774.83,15.0,4610.24,2,Feb,1,Thursday
2024-09-23,Bangalore,Electronics,7.0,8731.92,15.0,51954.92,9,Sep,3,Monday
2025-07-27,Pune,Clothing,5.0,1300.31,0.0,6501.55,7,Jul,3,Sunday
2025-02-06,Bangalore,Electronics,6.0,8131.07,0.0,48786.42,2,Feb,1,Thursday
2025-11-20,Chennai,Clothing,8.0,842.03,15.0,5725.8,11,Nov,4,Thursday
2025-10-18,Chennai,Electronics,11.0,9810.61,0.0,107916.71,10,Oct,4,Saturday
2025-07-27,Mumbai,Groceries,5.0,448.63,15.0,1906.68,7,Jul,3,Sunday
2025-03-20,Mumbai,Electronics,7.0,7950.86,5.0,52873.22,3,Mar,1,Thursday
2025-07-27,Delhi,Home & Kitchen,3.0,1782.7,10.0,4813.29,7,Jul,3,Sunday
2025-03-22,Mumbai,Sports,4.0,2459.43,10.0,8853.95,3,Mar,1,Saturday
2025-06-22,Delhi,Beauty,5.0,808.46,20.0,3233.84,6,Jun,2,Sunday
2024-02-02,Chennai,Clothing,7.0,1115.78,5.0,7419.94,2,Feb,1,Friday
2025-12-03,Mumbai,Clothing,9.0,1579.59,10.0,12794.68,12,Dec,4,Wednesday
2024-12-28,Delhi,Clothing,5.0,864.31,15.0,3673.32,12,Dec,4,Saturday
2024-06-11,Pune,Beauty,4.0,702.6,0.0,2810.4,6,Jun,2,Tuesday
2025-07-22,Chennai,Electronics,10.0,7716.18,5.0,73303.71,7,Jul,3,Tuesday
2024-06-02,Mumbai,Groceries,9.0,319.15,5.0,2728.73,6,Jun,2,Sunday
2025-11-15,Mumbai,Groceries,10.0,409.52,0.0,4095.2,11,Nov,4,Saturday
2025-01-08,Delhi,Home & Kitchen,8.0,2541.76,0.0,20334.08,1,Jan,1,Wednesday
2025-01-12,Bangalore,Groceries,6.0,334.36,15.0,1705.24,1,Jan,1,Sunday
2024-12-02,Bangalore,Home & Kitchen,7.0,1677.84,25.0,8808.66,12,Dec,4,Monday
2024-11-26,Mumbai,Electronics,8.0,8693.4,0.0,69547.2,11,Nov,4,Tuesday
2025-06-04,Bangalore,Electronics,8.0,8027.23,25.0,48163.38,6,Jun,2,Wednesday
2024-05-08,Bangalore,Sports,3.0,2369.73,10.0,6398.27,5,May,2,Wednesday
2024-06-26,Pune,Groceries,6.0,371.73,15.0,1895.82,6,Jun,2,Wednesday
2024-11-17,Mumbai,Electronics,15.0,6522.84,5.0,92950.47,11,Nov,4,Sunday
2024-11-19,Chennai,Home & Kitchen,9.0,1112.48,0.0,10012.32,11,Nov,4,Tuesday
2025-03-31,Mumbai,Home & Kitchen,10.0,1634.5,0.0,16345.0,3,Mar,1,Monday
2024-08-14,Bangalore,Electronics,9.0,11772.72,20.0,84763.58,8,Aug,3,Wednesday
2025-02-17,Mumbai,Groceries,6.0,337.67,15.0,1722.12,2,Feb,1,Monday
2025-10-14,Bangalore,Clothing,5.0,1143.53,15.0,4860.0,10,Oct,4,Tuesday
2025-03-12,Pune,Groceries,5.0,332.2,5.0,1577.95,3,Mar,1,Wednesday
2025-09-30,Mumbai,Clothing,3.0,812.59,0.0,2437.77,9,Sep,3,Tuesday
2025-10-24,Mumbai,Beauty,7.0,528.94,15.0,3147.19,10,Oct,4,Friday
2025-01-06,Delhi,Clothing,4.0,1164.4,0.0,4657.6,1,Jan,1,Monday
2025-05-12,Mumbai,Electronics,10.0,6331.52,10.0,56983.68,5,May,2,Monday
2024-12-07,Mumbai,Clothing,9.0,1477.52,0.0,13297.68,12,Dec,4,Saturday
2025-11-25,Delhi,Electronics,13.0,7623.53,0.0,99105.89,11,Nov,4,Tuesday
